config_version,max_output_tokens,temperature,bank_source,question_id,subject,domain,difficulty,model_id,backend,model_name,trial_index,collection_timestamp,predicted_letter,correct_letter,is_correct,confidence,parse_ok,internal_prob_answer,internal_prob_note,call_cost_usd,input_tokens,output_tokens
v2,1024,0.3,original_180,q0015,elementary_mathematics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:01:26.370672+00:00,B,B,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000228,163,13
v2,1024,0.3,original_180,q0016,elementary_mathematics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:01:28.411323+00:00,A,A,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000559,114,89
v2,1024,0.3,original_180,q0016,elementary_mathematics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:01:30.380500+00:00,A,A,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000559,114,89
v2,1024,0.3,original_180,q0016,elementary_mathematics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:01:32.338692+00:00,A,A,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000559,114,89
v2,1024,0.3,original_180,q0016,elementary_mathematics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:01:34.656157+00:00,A,A,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000559,114,89
v2,1024,0.3,original_180,q0016,elementary_mathematics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:01:37.622600+00:00,A,A,True,99,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000424,114,62
v2,1024,0.3,original_180,q0017,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:01:39.242898+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000167,102,13
v2,1024,0.3,original_180,q0017,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:01:40.898339+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000167,102,13
v2,1024,0.3,original_180,q0017,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:01:42.917514+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000167,102,13
v2,1024,0.3,original_180,q0017,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:01:44.646134+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000167,102,13
v2,1024,0.3,original_180,q0017,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:01:46.232224+00:00,A,A,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000167,102,13
v2,1024,0.3,original_180,q0018,high_school_biology,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:01:47.947852+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,original_180,q0018,high_school_biology,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:01:49.707019+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,original_180,q0018,high_school_biology,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:01:51.346870+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,original_180,q0018,high_school_biology,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:01:52.983730+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,original_180,q0018,high_school_biology,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:01:54.568506+00:00,B,B,True,98,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000185,120,13
v2,1024,0.3,original_180,q0019,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:01:56.462319+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000169,104,13
v2,1024,0.3,original_180,q0019,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:01:58.075951+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000169,104,13
v2,1024,0.3,original_180,q0019,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:02:02.221919+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000169,104,13
v2,1024,0.3,original_180,q0019,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:02:04.108971+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000169,104,13
v2,1024,0.3,original_180,q0019,conceptual_physics,STEM,easy,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:02:05.986844+00:00,C,C,True,92,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000169,104,13
v2,1024,0.3,original_180,q0020,college_biology,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:02:07.752090+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,original_180,q0020,college_biology,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:02:09.386705+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,original_180,q0020,college_biology,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:02:11.231594+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,original_180,q0020,college_biology,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:02:12.952798+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,original_180,q0020,college_biology,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:02:15.371816+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.000181,116,13
v2,1024,0.3,original_180,q0021,high_school_chemistry,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,0,2026-07-16T18:02:20.239803+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0024999999999999996,260,448
v2,1024,0.3,original_180,q0021,high_school_chemistry,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,1,2026-07-16T18:02:25.878767+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0024999999999999996,260,448
v2,1024,0.3,original_180,q0021,high_school_chemistry,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,2,2026-07-16T18:02:31.335464+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.002655,260,479
v2,1024,0.3,original_180,q0021,high_school_chemistry,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,3,2026-07-16T18:02:36.298946+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.0025399999999999997,260,456
v2,1024,0.3,original_180,q0021,high_school_chemistry,STEM,medium,claude_haiku,anthropic,claude-haiku-4-5-20251001,4,2026-07-16T18:02:41.584063+00:00,B,B,True,95,True,,"Anthropic's public API does not expose token-level log probabilities as of this implementation; Claude is excluded from internal-probability comparison analyses by design, not by data availability failure. | parse_attempts=1/3",0.00217,260,382
